family,k,draw_idx,L_indiv,bias_primal,var_primal,gap_primal,bias_dual,var_dual,auc_primal,auc_dual
densenet,7,5,0.4833903535889355,0.43160253770658125,0.06621749976928926,-0.014429683886934996,0.42769950806117857,0.05569084552775698,0.8592782418509053,0.8634812511528631
densenet,7,6,0.46765595609740634,0.4382090256636876,0.03766452563166791,-0.008217595197949124,0.43413784121759647,0.033518114879809956,0.854647026272102,0.8577498748320114
densenet,7,7,0.4788901307184039,0.42957178605392615,0.05965620020151016,-0.01033785553703237,0.4286155643875949,0.05027456633080911,0.8616761970012385,0.8645287095839153
densenet,7,8,0.48424021765831576,0.4351461169972794,0.06325194733994921,-0.014157846678912844,0.4306899156585067,0.05355030199980921,0.8566628896677119,0.8607736699254261
densenet,7,9,0.4638740966598989,0.43474021656042194,0.0349863439871859,-0.005852463887708936,0.43244267744122433,0.03143141921867474,0.8561819810798704,0.8580858520646131
densenet,7,10,0.48613608339536235,0.4336403027804997,0.06950147325914982,-0.01700569264428714,0.42955333298363113,0.05658275041173126,0.8586392263300746,0.8639885108962028
densenet,7,11,0.485595122217955,0.42751896289570884,0.07204192952370644,-0.013965770201460281,0.4270117337034841,0.05858338851447091,0.8645089462172917,0.8683101003979024
densenet,7,12,0.48324941077866335,0.43618537118300826,0.058183258282624266,-0.01111921868696919,0.4339470625002369,0.0493023482784265,0.8564652560014756,0.859495638883765
densenet,7,13,0.48268134097500315,0.4355198900560107,0.061421513462315135,-0.014260062543322682,0.43045647285161426,0.05222486812338895,0.8552201639041872,0.8590542570291706
densenet,7,14,0.4631328514612743,0.426002442063164,0.0454785944285126,-0.0083481850304023,0.4232699234097274,0.039862928051546995,0.8639687475295792,0.8672560541779756
densenet,7,15,0.4854196874814195,0.44211538333137457,0.05707565205862341,-0.01377134790857848,0.43639125627053105,0.049028431210888485,0.8502463833039079,0.8548973622493345
densenet,7,16,0.4694341344327498,0.44015013153586885,0.036435065813594736,-0.007151062916713802,0.4368930345895617,0.03254109984318815,0.8505494215921368,0.8531713615642046
densenet,7,17,0.4792217393436467,0.433135969983547,0.05858828403168165,-0.012502514671581921,0.4292259615563456,0.04999577778730109,0.8571767371999263,0.8610108303249098
densenet,7,18,0.48331049880160765,0.43221404185073414,0.06492582669185971,-0.013829369740986197,0.4294010883346772,0.05390941046693058,0.8599633718938576,0.8642124957179372
densenet,7,19,0.4738539042351792,0.448240467495041,0.032522632135446136,-0.006909195395307932,0.4446504206107566,0.029203483624422658,0.8460170228464517,0.8491791615062321
densenet,7,20,0.47505521458697875,0.43962066991392357,0.045383431281166765,-0.009948886608111607,0.4355823919232062,0.03947282266377268,0.8536588579409207,0.8580858520646131
densenet,7,21,0.4849712324889074,0.437033807371315,0.061852550045331606,-0.013915124927739164,0.4330400159715187,0.05193121651738864,0.8555166144035415,0.8598118527497431
densenet,7,22,0.48698373936835937,0.441477846017404,0.06147004369357612,-0.015964150342620775,0.43550728229049795,0.05147645707786141,0.8527299797096102,0.8582505467864765
densenet,7,23,0.4683289967790024,0.4341581732362822,0.046040602121746085,-0.01186977857902588,0.42781849726378623,0.040510499515216215,0.8569066378560699,0.8613072808242641
densenet,7,24,0.47301427053383194,0.45322392097903946,0.02113390143420273,-0.0013435518794102652,0.45303338725114695,0.019980883282685095,0.8399760204484966,0.8403844633587183
densenet,7,25,0.4809435610538907,0.4339520837528312,0.06249961875689546,-0.015508141455835955,0.42810583565603033,0.05283772539786041,0.8568407599673245,0.8613863342907587
densenet,7,26,0.47328817702841436,0.4223183328195792,0.06342783091388181,-0.012457986705046664,0.420371098056116,0.05291707897229841,0.8652467785712404,0.8682837492424043
densenet,7,27,0.48326352059300454,0.42845029425141734,0.06597215088398796,-0.01115892454240075,0.4285512585111185,0.05471226208188607,0.8634746633639887,0.8667092677013887
densenet,7,28,0.4879971011038792,0.4400151741768125,0.06266393481714991,-0.01468200789008317,0.4356157079921946,0.052381393111684715,0.8525586971988721,0.8575127144325279
densenet,7,29,0.4714208777541158,0.4355385380868468,0.04740497610155213,-0.01152263643428314,0.42965241188945624,0.041768465864659626,0.8574073098105351,0.861827716145353
densenet,8,0,0.4863596272885815,0.43470041211197874,0.06606498344276095,-0.014405768266158137,0.4313488380187731,0.05501078926980839,0.8580595009091148,0.8628092966876598
densenet,8,1,0.4795792162995218,0.4290224292454203,0.06577268425754991,-0.015215897203448348,0.4246398989739448,0.05493931732557703,0.8625457851326781,0.866663153179267
densenet,8,2,0.4813111067666418,0.4285137222530051,0.06855622030762827,-0.015758835793991566,0.4251899737117755,0.056121133054866275,0.8631716250757595,0.867150649555983
densenet,8,3,0.4687244764703827,0.435864823958413,0.04295693775653757,-0.010097285244567877,0.43058015360618695,0.038144322864195744,0.858013386386993,0.8618079527787295
densenet,8,4,0.4830017117294781,0.4281283377868451,0.06909473953302449,-0.0142213655903915,0.4258754790724448,0.057126232657033274,0.8626116630214236,0.8669266647342485
densenet,8,5,0.4814883533579542,0.4314174728664044,0.0653149515942445,-0.015244071102694712,0.4273294897847584,0.054158863573195805,0.8601412421934701,0.864877862394266
densenet,8,6,0.4871315417963662,0.4383336751591845,0.06473121036503783,-0.015933343727856153,0.4322489074794739,0.054882634316892276,0.8540738886400169,0.8592848296397797
densenet,8,7,0.48081336676873454,0.4292216520459717,0.06485135780129049,-0.013259643078527616,0.42618018659281504,0.05463318017591959,0.8624930828216818,0.8661624812248018
densenet,8,8,0.4804382138551142,0.4295700848176361,0.06368584708711994,-0.012817718049641824,0.42708916465897817,0.05334904919613606,0.8609910669582861,0.8650491449050041
densenet,8,9,0.4840593542793188,0.4337197286727552,0.06253207584573574,-0.012192450239172148,0.4306487919837107,0.053410562295608054,0.8583888903528419,0.8622493346333238
densenet,8,10,0.4681790964531435,0.4433742363541734,0.03016540674537133,-0.005360546646401232,0.44024202652720995,0.027937069925933613,0.8490012912066194,0.8511027958575983
densenet,8,11,0.4881514657677939,0.4438955481882076,0.05923144918222521,-0.01497553160263887,0.4379208490515052,0.05023061671628869,0.8518208648449235,0.8571701494110517
densenet,8,12,0.4840337478246938,0.43306980188378513,0.06718334850924122,-0.016219402568332486,0.42843086294475163,0.055602884879942215,0.8581385543756094,0.8630662204537669
densenet,8,13,0.4649560593852068,0.4284989608255258,0.04712885625113989,-0.010671757691458894,0.4239426928021408,0.04101336658306601,0.8617881894121058,0.8655168779150965
densenet,8,14,0.4674195280329073,0.43038962570584377,0.04681432119885306,-0.009784418871789491,0.42669379382570255,0.04072573420720487,0.8615444412237476,0.8647922211388969
densenet,8,15,0.48673914367791804,0.43458808939952714,0.06769724229356813,-0.015546188015177265,0.4304073827196123,0.05633176095830572,0.8586524019078235,0.8633692587419959
densenet,8,16,0.47370235444808695,0.4401629261123631,0.04303877310742131,-0.009499344771697449,0.4357863380327374,0.037916016415349516,0.8537181480407916,0.857855279454004
densenet,8,17,0.47416037515468673,0.4223224234370101,0.06395451681053843,-0.012116565092861797,0.4206589181889388,0.05350145696574792,0.8656749848480856,0.8692916809402094
densenet,8,18,0.47535434472072247,0.42391717723947314,0.063379502179476,-0.011942334698226698,0.4225933025638062,0.0527610421569162,0.8659714353474401,0.8692258030514639
densenet,8,19,0.4853208268183054,0.43422676191054316,0.06708493678250965,-0.015990871874747403,0.4298487977115768,0.05547202910672853,0.8597920893831195,0.8648119845055207
densenet,8,20,0.4750761197256671,0.42477402113332835,0.06356161000480721,-0.01325951141246845,0.421446918745628,0.053629200980039156,0.8639094574297084,0.8672428786002266
densenet,8,21,0.48631803779674654,0.4358494953097693,0.06696427478565178,-0.016495732298674515,0.4308108274531325,0.05550721034361401,0.8571833249888007,0.8623745026219399
densenet,8,22,0.46996492249964694,0.4326176944589334,0.04802572506194097,-0.010678497021227418,0.4282219548064313,0.041742967693215664,0.8588105088408126,0.8627829455321616
densenet,8,23,0.4732124762232075,0.4213131994568099,0.06094844746156868,-0.009049170695171083,0.4216485999282135,0.05156387629499399,0.8656618092703365,0.8686263142638806
densenet,8,24,0.46918093096400615,0.43496871777285184,0.04518663810058065,-0.01097442490942635,0.42918111563555966,0.039999815328446535,0.8576049434767714,0.8619397085562203
densenet,8,25,0.485007253210798,0.4351713344933496,0.06394068211145876,-0.014104763394010345,0.43062474190874817,0.05438251130204985,0.8576576457877678,0.8618606550897258
densenet,8,26,0.46831449843998774,0.43209089279611945,0.04621616335792323,-0.00999255771405494,0.4278185420168658,0.04049595642312192,0.8585074705525838,0.862058288755962
densenet,8,27,0.4852678982939066,0.433677016277064,0.06575647820950287,-0.01416559619266028,0.4302788997583125,0.054988998535594066,0.8580397375424911,0.8626577775435453
densenet,8,28,0.48335876123547417,0.431048070186959,0.06690082803184542,-0.014590136983330282,0.42716330710459866,0.056195454130875525,0.860128066615721,0.8642783736066826
densenet,8,29,0.4672222459496353,0.43489070654124196,0.040904835026170414,-0.008573295617777088,0.43094395349588704,0.03627829245374828,0.8569000500671955,0.8602795857598355
densenet,9,0,0.4778315222583496,0.4329747014523945,0.05660284224935352,-0.011746021443398424,0.4292376349692184,0.04859388728913112,0.8577301114653878,0.8611030593691533
densenet,9,1,0.4743135519858025,0.42411889362188077,0.06035459621569568,-0.010159937851773937,0.42281171893292935,0.05150183305287303,0.8640543887849483,0.8677237871880682
densenet,9,2,0.46613193796848695,0.4301440931853608,0.04423522346584693,-0.00824737868272074,0.42693624365690547,0.03919569431158153,0.8605167461593191,0.863698648185723
densenet,9,3,0.48637616900225933,0.4462495291081403,0.0516450359533619,-0.011518396059242875,0.4409284532405866,0.04544771576167273,0.8481580542306779,0.8525389338322487
densenet,9,4,0.4725548158635151,0.43968244668179574,0.04101665836406986,-0.008144289182350495,0.43602494887103516,0.03652986699248008,0.8541134153732642,0.8578157527207568
densenet,9,5,0.46706539530434477,0.4318421913262457,0.04506278446172113,-0.009839580483622046,0.42747995930586274,0.03958543599848204,0.8606287385701864,0.8641202666736936
densenet,9,6,0.47801481110733335,0.4288739033831784,0.06416396530504193,-0.015023057580886956,0.42433515409689887,0.0536796570104345,0.8610832960025296,0.8653851221376059
densenet,9,7,0.4709611753886733,0.4396547725729724,0.04057714800245755,-0.009270745186756635,0.4350019324381542,0.03595924295051912,0.854502094916862,0.8587446309520672
densenet,9,8,0.4788019480313939,0.43410422259611603,0.05686408874543545,-0.01216636331015758,0.43012943413878485,0.048672513892609126,0.8578091649318822,0.8612941052465151
densenet,9,9,0.4849570681309031,0.437456547553508,0.06057945768086984,-0.013078937103474741,0.4328622980716757,0.052094770059227496,0.8557208358586524,0.860200532293341
densenet,9,10,0.46663716689483603,0.4317987871080687,0.04405911225301464,-0.009220732466247272,0.4277584537696863,0.03887871312514971,0.8597196237054994,0.8633099686421248
densenet,9,11,0.48382908983224776,0.4332356884775323,0.06507724114642013,-0.0144838397917047,0.42851595915278423,0.0553131306794635,0.8585996995968272,0.8633494953753722
densenet,9,12,0.4820442035555074,0.43293742880812736,0.06287292220873708,-0.013766147461357015,0.42883953004780173,0.05320467350770573,0.8598447916941158,0.8641400300403173
densenet,9,13,0.4762174350947046,0.42661767905784365,0.06223367100092851,-0.012633914964067572,0.42382504743863275,0.0523923876560718,0.8643179003399298,0.8679345964320535
densenet,9,14,0.4690733841976594,0.4329918669457202,0.04601028445776762,-0.009928767205828415,0.4285877432380944,0.040485640959565035,0.8593638831062744,0.8634351366307413
densenet,9,15,0.475156128813784,0.425348904511456,0.06261031233662258,-0.012803088034294585,0.42220157431817423,0.0529545544956097,0.8636788848190994,0.8677896650768137
densenet,9,16,0.48386004549160294,0.4370566689509059,0.06123802307139995,-0.014434646530702921,0.4314807062853421,0.05237933920626084,0.855826240480645,0.8606353263590608
densenet,9,17,0.46708584199314784,0.4397303370325435,0.03462953674763058,-0.007274031787026236,0.4358147042147439,0.03127113777840401,0.8521963688107723,0.8550159424490764
densenet,9,18,0.48213508406338373,0.4333573394970443,0.06230089179458579,-0.01352314722824638,0.42948822514278717,0.052646858920596534,0.8601544177712193,0.86417296898469
densenet,9,19,0.482171622670075,0.4368430723524696,0.060039411282837414,-0.014710860965231998,0.43118272117366374,0.0509889014964113,0.857064744789059,0.8613072808242642
densenet,9,20,0.47831630449589546,0.42804452259402875,0.06269865430039366,-0.012426872398526967,0.4255243012582607,0.052792003237634846,0.8634219610529921,0.8674734512108356
densenet,9,21,0.4677885099706732,0.43463500736787103,0.04192160183328859,-0.008768099230486381,0.4301581719642893,0.03763033800638395,0.8577762259875095,0.8608197844475481
densenet,9,22,0.48239300188301687,0.43643830761079094,0.060047328738168294,-0.014092634465942389,0.43075777719705655,0.05163522468596032,0.8557998893251468,0.8606221507813118
densenet,9,23,0.4691642647055356,0.4333810845975696,0.04524921246818476,-0.009466032360218701,0.4293548185717002,0.03980944613383544,0.8594165854172706,0.8633560831642467
densenet,9,24,0.48100710576472827,0.4295404341853239,0.06589382175683406,-0.014427150177429682,0.4259050290856765,0.055102076679051794,0.8623086247331945,0.8664391683575325
densenet,9,25,0.47963940724153037,0.4317603912127249,0.0623270253921147,-0.014448009363309255,0.42714610417207566,0.052493303069454746,0.859324356373027,0.8638896940630847
densenet,9,26,0.48423395346457465,0.4352127751185091,0.062494699663893455,-0.013473521317827863,0.4314309179264807,0.052803035538093866,0.8587182797965691,0.8633297320087486
densenet,9,27,0.4830460503173981,0.43404308310946343,0.06420258258637854,-0.015199615378443831,0.42915102304282804,0.05389502727457005,0.858691928641071,0.8640741521515718
densenet,9,28,0.4825494324818565,0.4346203111715297,0.06300306103288153,-0.015073939722554719,0.42953736542658477,0.053012067055271755,0.8589225012516799,0.8637184115523466
densenet,9,29,0.4814927493002268,0.435830633477787,0.05917131456206919,-0.013509198739629413,0.4310517821998514,0.05044096710037535,0.856056813091254,0.86035863922633
densenet,10,0,0.4668436396049242,0.43252113503704803,0.04368412292461262,-0.009361618356736434,0.42812893338649566,0.038714706218428534,0.8592387151176579,0.8625523729215526
densenet,10,1,0.47998768232603356,0.4341900308360052,0.05967562501935163,-0.013877973529323295,0.4290387801648462,0.05094890216118736,0.8577762259875095,0.862433792721811
densenet,10,2,0.4811718398908658,0.43964050197058124,0.05394619913698892,-0.012414861216704376,0.4339227801327954,0.047249059758070484,0.8531581859864554,0.8573875464439116
densenet,10,3,0.47510875430620975,0.42754836984651245,0.061380260098416434,-0.01381987563871917,0.42318110092741834,0.051927653378791454,0.8620846399114601,0.8662876492134179
densenet,10,4,0.4765147518436058,0.4272723652828519,0.060368982298848566,-0.011126595738094658,0.42485561979512926,0.051659132048476504,0.8629410524651506,0.8665248096129015
densenet,10,5,0.4687326220659961,0.43383531115663415,0.043954572482759184,-0.009057261573397257,0.42973023708695673,0.03900238497903931,0.8582241956309784,0.8618870062452239
densenet,10,6,0.4672983456386384,0.43404156055123216,0.043460494016851814,-0.010203708929445554,0.4289099173926013,0.038388428246037096,0.8583427758307203,0.8623349758886927
densenet,10,7,0.4812801614803413,0.4315105338236219,0.06345636393406065,-0.013686736277341238,0.4275370242874687,0.05374313719287253,0.8601412421934702,0.864574824106037
densenet,10,8,0.4807347607089172,0.4335595622550644,0.06149654413199959,-0.014321345678146802,0.4280332248318009,0.052701535877116276,0.8596339824501305,0.8638304039632138
densenet,10,9,0.4830536610943145,0.4363341580765612,0.061297773617628115,-0.014578270599874765,0.43091389748765235,0.052139763606662115,0.8572426150886717,0.8623942659885636
